,alg,partitions,truth,covered,matching,mean_coverage,min_coverage,max_coverage,mean_distance,min_distance,max_distance,f1_score,f1_std,label,,seeds,threshold,min_community_size,density_threshold,affinity_threshold,closeness_threshold,epsilon,min_com_size,d_threshold,cp_threshold,level,k,t_in,alpha,overlap_threshold,min_bel_degree,threshold_bel_degree,weightName,weight,resolution,randomize,initial_membership,weights,node_sizes,resolution_parameter,population,generation,r,head_tail_ratio,weight_threshold,flags
182,coach_166,4,17,0.23529411764705882,fewer,0.6,0.4,1.0,0.42142857142857143,0.2857142857142857,0.5714285714285714,0.19785714285714287,0.07857467525759641,overlapping,,,,,0.30000000000000004,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
263,coach_247,4,17,0.23529411764705882,fewer,0.6,0.4,1.0,0.42142857142857143,0.2857142857142857,0.5714285714285714,0.19785714285714287,0.07857467525759641,overlapping,,,,,0.4,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
344,coach_328,4,17,0.23529411764705882,fewer,0.6,0.4,1.0,0.42142857142857143,0.2857142857142857,0.5714285714285714,0.19785714285714287,0.07857467525759641,overlapping,,,,,0.5,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
425,coach_409,4,17,0.23529411764705882,fewer,0.6,0.4,1.0,0.42142857142857143,0.2857142857142857,0.5714285714285714,0.19785714285714287,0.07857467525759641,overlapping,,,,,0.6,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1201,Node Perception_41,33,17,1.9411764705882353,higher,0.3560606060606061,0.16666666666666666,1.0,0.4679456906729634,0.25,1.0,0.19772727272727275,0.07131440108177936,overlapping,,,0.5,,,,,,3.0,,,,,,,0.6,,,,,,,,,,,,,,,,
503,coach_487,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.5043290043290043,0.38095238095238093,0.7272727272727273,0.195,0.11715374513859982,overlapping,,,,,0.7000000000000001,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
504,coach_488,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.5043290043290043,0.38095238095238093,0.7272727272727273,0.195,0.11715374513859982,overlapping,,,,,0.7000000000000001,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
584,coach_568,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.5043290043290043,0.38095238095238093,0.7272727272727273,0.195,0.11715374513859982,overlapping,,,,,0.8,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
585,coach_569,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.5043290043290043,0.38095238095238093,0.7272727272727273,0.195,0.11715374513859982,overlapping,,,,,0.8,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
665,coach_649,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.5043290043290043,0.38095238095238093,0.7272727272727273,0.195,0.11715374513859982,overlapping,,,,,0.9,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
666,coach_650,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.5043290043290043,0.38095238095238093,0.7272727272727273,0.195,0.11715374513859982,overlapping,,,,,0.9,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
17,coach_1,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.1,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
18,coach_2,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.1,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
98,coach_82,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.2,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
99,coach_83,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.2,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
179,coach_163,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.30000000000000004,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
180,coach_164,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.30000000000000004,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
260,coach_244,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.4,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
261,coach_245,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.4,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
341,coach_325,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.5,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
342,coach_326,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.5,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
422,coach_406,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.6,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
423,coach_407,4,17,0.23529411764705882,fewer,1.0,1.0,1.0,0.4798910766652702,0.38095238095238093,0.7272727272727273,0.19333333333333333,0.11440668201153675,overlapping,,,,,0.6,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
1200,Node Perception_40,29,17,1.7058823529411764,higher,0.3258620689655172,0.16666666666666666,1.0,0.44866397969846245,0.2857142857142857,1.0,0.19319148936170213,0.057171127327607076,overlapping,,,0.5,,,,,,3.0,,,,,,,0.5,,,,,,,,,,,,,,,,
1198,Node Perception_38,31,17,1.8235294117647058,higher,0.3338709677419355,0.16666666666666666,1.0,0.4573523250942606,0.2857142857142857,1.0,0.19297872340425537,0.06105159637263304,overlapping,,,0.5,,,,,,3.0,,,,,,,0.30000000000000004,,,,,,,,,,,,,,,,
1204,Node Perception_44,31,17,1.8235294117647058,higher,0.3338709677419355,0.16666666666666666,1.0,0.4573523250942606,0.2857142857142857,1.0,0.19297872340425537,0.06105159637263304,overlapping,,,0.5,,,,,,3.0,,,,,,,0.9,,,,,,,,,,,,,,,,
29,coach_13,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.1,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
110,coach_94,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.2,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
191,coach_175,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.30000000000000004,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
272,coach_256,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.4,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
353,coach_337,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.5,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
434,coach_418,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.6,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
515,coach_499,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.7000000000000001,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
596,coach_580,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.8,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
677,coach_661,8,17,0.47058823529411764,fewer,0.50625,0.25,1.0,0.5038961038961038,0.2857142857142857,1.0,0.1927777777777778,0.07124336659613031,overlapping,,,,,0.9,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1199,Node Perception_39,31,17,1.8235294117647058,higher,0.35,0.16666666666666666,1.0,0.4576339431178141,0.25,1.0,0.19276595744680852,0.05700698455376396,overlapping,,,0.5,,,,,,3.0,,,,,,,0.4,,,,,,,,,,,,,,,,
1190,Node Perception_30,31,17,1.8235294117647058,higher,0.3338709677419355,0.16666666666666666,1.0,0.4706605222734255,0.3333333333333333,1.0,0.19156862745098038,0.07346794816734731,overlapping,,,0.4,,,,,,3.0,,,,,,,0.4,,,,,,,,,,,,,,,,
1196,Node Perception_36,31,17,1.8235294117647058,higher,0.3338709677419355,0.16666666666666666,1.0,0.4552995391705069,0.2857142857142857,1.0,0.1858,0.05946730193980554,overlapping,,,0.5,,,,,,3.0,,,,,,,0.1,,,,,,,,,,,,,,,,
55,coach_39,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.1,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
64,coach_48,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.1,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
136,coach_120,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.2,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
145,coach_129,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.2,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
217,coach_201,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.30000000000000004,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
226,coach_210,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.30000000000000004,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
298,coach_282,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.4,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
307,coach_291,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.4,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
379,coach_363,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.5,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
388,coach_372,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.5,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
460,coach_444,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.6,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
469,coach_453,14,17,0.8235294117647058,fewer,0.8107142857142857,0.25,1.0,0.5157181054239878,0.2857142857142857,1.0,0.18333333333333335,0.11095544651395493,overlapping,,,,,0.6,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
722,coach_706,16,17,0.9411764705882353,fewer,0.690625,0.25,1.0,0.4909303115185468,0.26666666666666666,1.0,0.17944444444444443,0.05104161942552613,overlapping,,,,,0.9,0.7000000000000001,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
560,coach_544,15,17,0.8823529411764706,fewer,0.67,0.25,1.0,0.49228644993350873,0.26666666666666666,1.0,0.17944444444444443,0.05104161942552613,overlapping,,,,,0.7000000000000001,0.7000000000000001,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
641,coach_625,15,17,0.8823529411764706,fewer,0.67,0.25,1.0,0.49228644993350873,0.26666666666666666,1.0,0.17944444444444443,0.05104161942552613,overlapping,,,,,0.8,0.7000000000000001,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
723,coach_707,16,17,0.9411764705882353,fewer,0.659375,0.25,1.0,0.4927160258042611,0.26666666666666666,1.0,0.17944444444444443,0.05104161942552613,overlapping,,,,,0.9,0.7000000000000001,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
561,coach_545,15,17,0.8823529411764706,fewer,0.6366666666666667,0.25,1.0,0.49419121183827064,0.26666666666666666,1.0,0.17944444444444443,0.05104161942552613,overlapping,,,,,0.7000000000000001,0.7000000000000001,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
642,coach_626,15,17,0.8823529411764706,fewer,0.6366666666666667,0.25,1.0,0.49419121183827064,0.26666666666666666,1.0,0.17944444444444443,0.05104161942552613,overlapping,,,,,0.8,0.7000000000000001,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
731,coach_715,17,17,1.0,match,0.6794117647058824,0.25,1.0,0.4806279092929976,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.9,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
740,coach_724,18,17,1.0588235294117647,higher,0.6694444444444444,0.25,1.0,0.4777358825862438,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.9,0.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
569,coach_553,16,17,0.9411764705882353,fewer,0.659375,0.25,1.0,0.48125538891792763,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.7000000000000001,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
650,coach_634,16,17,0.9411764705882353,fewer,0.659375,0.25,1.0,0.48125538891792763,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.8,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
578,coach_562,17,17,1.0,match,0.65,0.25,1.0,0.4781563324269571,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.7000000000000001,0.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
579,coach_563,17,17,1.0,match,0.65,0.25,1.0,0.4781563324269571,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.7000000000000001,0.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
659,coach_643,17,17,1.0,match,0.65,0.25,1.0,0.4781563324269571,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.8,0.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
660,coach_644,17,17,1.0,match,0.65,0.25,1.0,0.4781563324269571,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.8,0.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
732,coach_716,17,17,1.0,match,0.65,0.25,1.0,0.4823085815619052,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.9,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
741,coach_725,17,17,1.0,match,0.65,0.25,1.0,0.4823085815619052,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.9,0.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
570,coach_554,16,17,0.9411764705882353,fewer,0.628125,0.25,1.0,0.4830411032036419,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.7000000000000001,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
651,coach_635,16,17,0.9411764705882353,fewer,0.628125,0.25,1.0,0.4830411032036419,0.26666666666666666,1.0,0.17866666666666667,0.055240886628977595,overlapping,,,,,0.8,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
521,coach_505,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.7000000000000001,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
522,coach_506,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.7000000000000001,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
530,coach_514,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.7000000000000001,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
531,coach_515,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.7000000000000001,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
602,coach_586,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.8,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
603,coach_587,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.8,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
611,coach_595,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.8,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
612,coach_596,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.8,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
683,coach_667,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.9,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
684,coach_668,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.9,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
692,coach_676,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.9,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
693,coach_677,12,17,0.7058823529411765,fewer,1.0,1.0,1.0,0.5120435568016213,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.9,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
35,coach_19,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.1,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
36,coach_20,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.1,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
44,coach_28,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.1,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
45,coach_29,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.1,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
116,coach_100,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.2,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
117,coach_101,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.2,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
125,coach_109,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.2,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
126,coach_110,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.2,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
197,coach_181,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.30000000000000004,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
198,coach_182,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.30000000000000004,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
206,coach_190,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.30000000000000004,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
207,coach_191,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.30000000000000004,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
278,coach_262,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.4,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
279,coach_263,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.4,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
287,coach_271,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
288,coach_272,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.4,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
359,coach_343,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.5,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
360,coach_344,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.5,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
368,coach_352,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.5,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
369,coach_353,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.5,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
440,coach_424,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.6,0.30000000000000004,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
441,coach_425,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.6,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
449,coach_433,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.6,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
450,coach_434,11,17,0.6470588235294118,fewer,1.0,1.0,1.0,0.5166349290982722,0.38095238095238093,0.7272727272727273,0.16999999999999998,0.10323343865794096,overlapping,,,,,0.6,0.4,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
523,coach_507,12,17,0.7058823529411765,fewer,0.8833333333333333,0.5,1.0,0.535610661268556,0.3157894736842105,1.0,0.16875,0.09075206609218328,overlapping,,,,,0.7000000000000001,0.30000000000000004,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
532,coach_516,12,17,0.7058823529411765,fewer,0.8833333333333333,0.5,1.0,0.535610661268556,0.3157894736842105,1.0,0.16875,0.09075206609218328,overlapping,,,,,0.7000000000000001,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
